#{"t_start": 1660902516.4004312, "env_id": "DobotReachDense-v0"}
r,l,t
-8.170238,50,2.186377
-8.231309,50,2.429292
-14.151528,50,3.231183
-9.793729,50,3.475606
-10.609713,50,3.718747
-0.658636,4,4.331187
-0.986637,7,4.365949
-14.780926,50,4.643431
-7.925779,50,4.947067
-10.092655,50,5.894511
-12.164498,50,6.172916
-12.364176,50,7.031075
-14.865493,50,11.855899
-10.48856,50,12.102982
-11.140972,50,12.942231
-11.128775,50,13.18828
-6.673072,50,13.99353
-7.027611,50,14.24596
-14.844349,50,14.529363
-10.362081,50,15.494338
-15.243514,50,15.738054
-1.365603,12,15.797285
-11.714961,50,16.695379
-6.204616,50,20.533777
-11.53113,50,20.779335
-11.195978,50,21.489674
-12.870952,50,21.733679
-7.116839,50,22.573462
-8.476447,50,22.81755
-0.518422,4,22.837418
-6.546876,50,23.669841
-12.496894,50,23.915453
-9.365074,50,24.160763
-7.84646,50,25.004767
-8.114978,50,29.870342
-7.53657,50,30.629828
-13.731269,50,30.875334
-7.817035,50,31.122169
-0.540031,4,31.142121
-12.38722,50,31.896672
-12.896897,50,32.141063
-3.323295,25,32.267785
-6.647386,50,33.055352
-8.462623,50,33.302968
-7.20309,50,34.130356
-13.767597,50,38.586574
-8.851178,50,38.840084
-5.204895,50,39.634338
-8.489471,50,39.878564
-4.964064,50,40.569961
-1.341851,15,40.643773
-5.628104,50,40.892111
-8.134617,42,41.100905
-8.959515,50,41.819263
-1.443678,7,41.853217
-12.640644,50,42.096385
-3.961565,38,42.83623
-5.54698,40,43.037717
-2.913675,22,47.732429
-1.955543,14,47.804852
-7.724052,38,47.999692
-6.103844,50,48.748272
-5.530304,50,48.996248
-4.617493,23,49.109395
-2.972625,24,49.741577
-7.445887,47,49.973048
-1.884782,18,50.062608
-1.94438,16,50.140581
-8.715719,50,50.942839
-6.02191,35,51.115979
-12.197409,50,51.358881
-0.660998,4,51.378708
-5.212184,38,52.013145
-9.334308,50,56.939425
-4.881313,26,57.074976
-9.120088,50,57.659488
-6.436397,50,57.905327
-6.830902,50,58.495466
-1.196445,7,58.530361
-5.263806,47,58.760266
-3.372049,27,58.895105
-6.398872,47,59.526252
-4.67861,34,59.694505
-5.728346,50,59.939013
-2.635012,23,60.053189
-2.286009,15,60.544395
-6.017803,36,60.72659
-3.621838,23,60.842323
-2.095316,17,60.926473
-6.117118,50,66.149087
-2.287229,17,66.235539
-5.173351,27,66.38055
-2.272283,25,66.521751
-3.275921,20,66.638219
-5.173827,33,67.141517
-1.542888,14,67.224499
-3.078985,24,67.364741
-6.053235,50,67.658895
-4.610618,33,67.849794
-2.597806,19,68.245329
-3.062771,19,68.356426
-4.16405,23,68.490378
-2.294845,17,68.588402
-5.131344,50,68.877153
-0.612835,4,69.215667
-5.62372,34,69.411916
-1.690482,16,69.50622
-4.762132,49,74.097499
-3.674942,37,74.518247
-2.239556,20,74.616801
-5.620364,50,74.864437
-3.291432,31,75.018731
-4.588442,50,75.497331
-1.531519,16,75.57704
-2.300154,13,75.642576
-2.582862,26,75.770207
-3.432664,21,75.87436
-3.446187,19,76.157809
-3.529901,31,76.309027
-1.141585,12,76.367633
-6.068055,41,76.571028
-3.237334,17,76.653756
-4.523738,47,77.137944
-3.051681,29,77.279442
-2.483664,18,77.3671
-3.928796,28,82.150558
-1.853295,20,82.549851
-5.766906,31,82.730885
-5.349259,33,82.925311
-2.410845,18,83.026322
-4.953002,35,83.229576
-1.583375,16,83.51976
-4.305537,47,83.788512
-7.435877,50,84.082855
-4.960953,23,84.47907
-5.774426,50,84.724524
-5.732348,38,84.916941
-2.061717,15,84.991234
-1.160234,9,85.036078
-2.406791,18,85.370763
-0.997205,8,85.410327
-7.797547,50,85.660464
-5.436954,35,85.835128
-2.48071,21,90.669481
-4.466337,24,90.790054
-2.483496,16,90.869243
-3.35675,18,90.958616
-4.534936,28,91.100321
-4.056707,21,91.2053
-1.371493,12,91.263743
-2.205491,17,91.543665
-1.757045,10,91.592306
-2.330959,16,91.670896
-4.39711,42,91.879726
-6.976853,46,92.282876
-4.641048,29,92.426564
-5.964467,45,92.648177
-0.596498,4,92.668202
-3.40375,19,92.760342
-3.490948,17,92.843589
-2.112659,21,93.20397
-5.613862,43,93.41568
-6.530089,50,93.663506
-2.521173,18,93.753454
-4.220449,24,98.662844
-1.879115,15,98.739841
-3.814592,24,98.859618
-1.54368,13,98.925204
-3.13069,32,99.083586
-2.285868,16,99.163559
-1.084383,11,99.374037
-4.578793,29,99.517081
-5.767486,39,99.709484
-3.184154,17,99.793144
-1.661004,15,99.867151
-0.954319,6,99.896184
-1.473225,15,100.2237
-2.308783,13,100.289983
-2.106313,19,100.384082
-4.706029,29,100.526762
-0.838149,5,100.551641
-1.169174,7,100.586611
-1.446603,12,100.646113
-3.24881,23,100.759109
-5.035403,32,101.119434
-1.169367,11,101.174809
-4.974067,50,101.420489
-0.454739,4,101.440351
-0.790583,5,101.464978
-1.004655,9,101.509995
-5.202977,50,106.709052
-2.915686,22,106.826029
-2.999568,21,106.930938
-0.686525,7,106.96606
-2.469949,20,107.064684
-0.744285,5,107.089231
-1.427102,16,107.169145
-4.324275,28,107.496093
-6.20293,44,107.713953
-4.335971,29,107.857861
-3.743906,23,107.972225
-1.663993,16,108.282152
-3.545925,22,108.392338
-4.938711,28,108.531179
-1.673072,14,108.601051
-1.971865,15,108.67434
-0.813657,5,108.698534
-7.046183,50,109.130794
-4.698632,29,109.276878
-1.359164,13,109.340888
-1.658347,11,109.395723
-2.314319,15,109.470068
-2.624146,20,109.569133
-2.503174,19,109.663147
-0.528939,4,109.683136
-1.320748,12,109.912865
-1.947391,13,109.977931
-0.870855,6,110.007817
-6.485184,50,114.926824
-4.095255,30,115.077073
-3.44813,19,115.360606
-5.879527,50,115.609914
-2.66342,23,115.723699
-3.136084,20,115.82266
-0.701763,5,115.847842
-2.451561,15,115.921386
-1.914671,20,116.189168
-1.495717,11,116.242985
-1.310994,10,116.292855
-3.942089,20,116.390844
-4.443504,24,116.508566
-2.422814,13,116.573193
-6.002952,50,117.045846
-3.680973,20,117.144242
-4.575616,29,117.290047
-5.880307,42,117.497744
-1.476581,12,117.556314
-3.642682,35,117.978588
-0.73641,6,118.00779
-1.741865,11,122.578529
-1.790294,16,122.666392
-1.771692,10,122.715952
-0.746091,5,122.740621
-2.618124,17,122.82529
-0.598836,4,122.845164
-0.805173,9,122.889233
-0.882373,6,122.918706
-1.716612,13,122.984008
-2.101473,15,123.288979
-2.7556,25,123.413836
-1.494624,14,123.482521
-2.173954,23,123.595286
-3.152942,19,123.689259
-2.511683,21,123.79197
-1.307264,12,124.090921
-1.064782,7,124.127733
-1.077432,6,124.159126
-1.933968,21,124.263286
-2.048949,18,124.352817
-3.361314,28,124.492429
-3.671747,23,124.607443
-2.911524,29,124.95229
-0.958048,7,124.987792
-1.037219,6,125.017581
-0.478681,4,125.037215
-1.51484,13,125.102063
-2.076841,16,125.181872
-3.384088,23,125.297451
-4.400749,38,125.485553
-4.965412,50,125.932715
-3.413809,18,130.662975
-2.093697,12,130.725673
-2.730794,14,130.795742
-3.465692,19,130.888792
-3.858062,21,131.256563
-4.254686,22,131.365881
-1.38865,10,131.414393
-2.885971,27,131.546066
-0.528362,4,131.565772
-2.058097,14,131.635357
-3.24322,25,131.762775
-3.64601,27,132.076722
-0.893916,5,132.102062
-3.417581,19,132.196711
-1.389422,14,132.265644
-0.911881,5,132.290133
-6.423949,50,132.540096
-1.519801,12,132.598453
-3.915908,35,132.995419
-0.641331,5,133.020122
-2.338339,22,133.129364
-4.137373,23,133.243011
-2.714647,19,133.336326
-1.075312,10,133.385874
-3.824168,21,133.490677
-0.383892,4,133.510735
-1.952084,14,133.794297
-5.655126,50,134.04165
-1.355458,13,138.171256
-1.591519,11,138.22941
-1.84205,10,138.280171
-0.32334,3,138.294959
-1.578445,17,138.380881
-1.455762,12,138.61287
-2.235035,15,138.690157
-5.06846,50,138.940266
-1.186049,7,138.975703
-3.126502,31,139.130666
-3.731385,28,139.436409
-1.90859,14,139.505263
-1.346532,12,139.565017
-3.136318,23,139.678973
-3.842171,20,139.780149
-0.423783,3,139.795481
-1.321513,16,139.87535
-2.944255,15,139.949492
-2.536775,16,140.247849
-3.644106,29,140.409927
-4.326418,50,140.685305
-0.745123,5,140.712833
-2.830532,22,140.834892
-1.609596,12,140.902633
-2.832429,14,141.154578
-1.110571,10,141.203498
-4.901546,35,141.375917
-1.708247,14,141.445455
-0.623109,5,141.470126
-2.482543,14,146.205396
-3.008568,17,146.292563
-3.16364,19,146.40135
-2.358301,13,146.68155
-2.189865,12,146.751616
-4.524607,50,147.043059
-4.572987,50,147.339459
-2.378156,18,147.610018
-2.199259,21,147.733844
-2.557116,15,147.824849
-1.583278,13,147.903029
-3.56019,19,148.0154
-1.142551,6,148.049494
-2.73135,39,148.479927
-2.700444,23,148.61628
-3.291607,20,148.725629
-2.159708,22,148.833034
-2.249039,23,148.947674
-2.711389,16,149.027689
-0.460893,4,149.047971
-2.620382,21,149.287305
-0.519132,5,149.31178
-1.841337,12,149.371549
-4.036952,30,149.519587
-3.095008,15,149.593496
-1.461192,17,149.67836
-1.839301,16,154.420408
-1.025224,9,154.467288
-4.944864,50,154.980399
-1.368944,13,155.045941
-0.845717,5,155.070806
-1.339217,10,155.119819
-2.079683,12,155.179532
-4.104334,34,155.348582
-1.165189,11,155.403445
-2.719556,23,155.706691
-3.896246,29,155.85165
-1.004662,6,155.881489
-1.092296,11,155.936461
-0.667874,5,155.961293
-3.148781,20,156.06229
-3.463738,18,156.152205
-3.742641,24,156.513747
-0.501444,4,156.537526
-0.361126,3,156.555421
-1.598289,10,156.612479
-2.450563,18,156.716773
-1.128842,7,156.759538
-1.600753,13,156.836624
-2.755969,14,156.920038
-1.941198,14,156.999833
-3.513469,18,157.105191
-2.808028,24,157.378691
-2.507537,14,157.460846
-0.517631,5,157.489237
-1.014143,11,157.553751
-6.296912,50,157.84304
-2.335419,19,162.564304
-1.32606,11,162.622354
-3.384791,20,162.957083
-1.917244,17,163.041682
-3.177177,23,163.156265
-0.498332,3,163.171189
-1.595157,11,163.226827
-1.399121,14,163.297598
-1.370542,9,163.34154
-3.867023,23,163.455807
-0.578571,5,163.480031
-0.447781,3,163.495246
-4.251479,24,163.791289
-0.322837,3,163.80642
-1.613481,13,163.870408
-1.185343,11,163.925053
-2.89837,17,164.010188
-5.488986,43,164.232797
-2.430902,13,164.307129
-4.715891,50,164.841507
-1.133277,9,164.893543
-3.042851,18,164.997708
-1.378549,11,165.063019
-0.957491,10,165.119443
-1.78062,17,165.219516
-0.348281,3,165.235624
-1.526404,12,165.464257
-4.089908,21,165.584583
-0.721944,5,165.613372
-1.598285,12,165.682508
-0.436025,4,165.704231
-1.252453,10,165.763362
-3.719796,27,165.919325
-2.890031,17,166.016982
-1.962532,15,166.100987
-2.617443,17,170.802369
-0.86706,5,170.828723
-2.221585,14,170.898951
-2.875592,14,170.968221
-2.89549,27,171.102682
-3.416967,20,171.20177
-2.552966,18,171.292279
-3.045435,16,171.373524
-3.24981,24,171.652577
-0.722613,5,171.677482
-1.024918,13,171.741407
-2.172467,20,171.84234
-1.654223,21,171.94837
-3.306405,25,172.074967
-2.393744,14,172.145558
-0.630122,4,172.165171
-1.925585,13,172.448802
-2.605029,20,172.547042
-0.607817,5,172.572267
-0.697877,5,172.596905
-1.622129,13,172.662289
-3.291462,19,172.756021
-1.4124,14,172.82627
-1.01278,13,172.891127
-2.154383,18,172.978976
-4.483424,50,173.458875
-2.622591,16,173.538219
-3.500832,22,173.646373
-0.960434,5,173.672032
-2.69308,16,173.751395
-2.346339,14,173.821503
-2.708883,16,178.519132
-0.85908,9,178.567673
-1.620795,14,178.639481
-3.306483,17,178.723145
-1.777422,15,178.797799
-0.989669,8,178.837046
-1.76865,12,178.897208
-1.493689,12,178.955818
-1.530926,15,179.030256
-1.232322,11,179.08545
-2.963462,22,179.364789
-2.175821,13,179.429124
-2.741581,21,179.532774
-2.729432,16,179.612867
-0.284419,3,179.628155
-1.741319,14,179.696293
-1.213602,7,179.731633
-2.83211,22,179.84162
-3.736227,25,180.108628
-1.31072,10,180.158595
-1.752813,14,180.228193
-1.254385,8,180.268048
-1.259598,8,180.308059
-1.562223,11,180.364075
-3.856422,50,180.6166
-5.086036,27,181.008632
-2.264738,15,181.084296
-1.720356,16,181.162868
-3.100343,16,181.241628
-2.60047,16,181.321476
-1.66203,16,181.400591
-3.149428,16,181.479846
-3.218719,24,181.819893
-1.283332,10,186.48381
-1.207918,10,186.537509
-3.559146,17,186.623923
-1.71701,12,186.683716
-1.656432,12,186.743612
-3.862005,21,186.84854
-1.949716,12,186.908339
-0.700343,4,186.928285
-3.768162,19,187.023695
-2.775774,15,187.27334
-2.664387,15,187.347181
-1.578196,14,187.416119
-1.771296,12,187.475021
-1.897822,15,187.54779
-1.382618,11,187.600686
-1.626625,10,187.649643
-1.033666,6,187.67871
-0.706427,5,187.704241
-1.213329,9,187.748389
-2.888937,36,188.162598
-0.36435,3,188.177338
-2.546888,22,188.28609
-1.915093,23,188.400409
-0.353664,3,188.415632
-0.607411,7,188.451034
-6.496896,50,188.886654
-1.373683,11,188.941734
-2.577489,16,189.020944
-1.739367,14,189.089877
-0.905454,6,189.119842
-2.642751,21,189.226489
-4.032101,50,189.476469
-3.333463,17,189.70401
-2.360005,21,194.423784
-1.563493,16,194.504349
-1.773416,11,194.559004
-1.713199,13,194.6231
-0.451921,4,194.643015
-1.025264,6,194.672839
-1.534399,12,194.732067
-0.444781,4,194.751622
-1.593498,12,194.811214
-3.007578,18,195.07655
-3.223889,19,195.170949
-0.451261,4,195.190474
-2.61593,14,195.260688
-0.890038,6,195.291043
-1.217219,10,195.340777
-0.671958,5,195.365937
-0.566171,4,195.385645
-3.134515,18,195.474281
-3.94791,20,195.572568
-1.260133,9,195.616264
-3.191434,19,195.860596
-2.540702,14,195.930853
-4.066528,24,196.04917
-3.732766,24,196.168344
-2.152713,12,196.228428
-5.041137,38,196.417651
-1.498557,10,196.627958
-0.748247,5,196.653664
-0.638829,5,196.678378
-2.988084,16,196.757662
-0.944065,6,196.787744
-1.068305,8,196.82712
-3.992775,21,196.932235
-1.70941,17,197.016193
-1.656467,11,197.070714
-2.38421,20,197.168928
-1.916516,13,197.440729
-1.554245,12,197.501184
-2.073062,13,197.565592
-1.804939,16,202.330874
-5.723312,46,202.560853
-1.24032,13,202.625554
-2.975152,21,202.731749
-1.670913,14,202.946646
-1.217681,8,202.985712
-0.818407,8,203.025552
-0.996726,13,203.090143
-2.02591,14,203.159529
-1.780817,12,203.219847
-3.858065,30,203.368157
-5.020822,36,203.720005
-1.696164,12,203.779642
-2.719001,15,203.854284
-2.576085,15,203.927474
-2.788074,16,204.006676
-0.88361,5,204.031859
-1.588406,12,204.091755
-0.877634,9,204.137261
-0.526966,4,204.158333
-1.101856,6,204.1887
-2.053581,13,204.253388
-1.586896,12,204.486841
-3.170032,17,204.571855
-2.324543,14,204.64112
-0.38946,4,204.661013
-3.130897,17,204.745564
-1.799611,12,204.805455
-3.093401,17,204.891328
-4.103919,20,204.989347
-1.659287,16,205.068972
-3.381422,19,205.285132
-1.299069,9,205.329991
-1.904837,16,205.409561
-4.052973,23,210.118172
-2.904377,16,210.198979
-1.216544,10,210.24887
-1.013491,6,210.278404
-2.4904,14,210.347653
-1.342445,12,210.407021
-1.554252,15,210.689753
-1.512732,11,210.744913
-3.374264,17,210.828588
-1.500807,16,210.908811
-1.080031,6,210.938149
-0.949491,9,210.983716
-1.089572,11,211.038259
-5.749318,50,211.517465
-3.388737,21,211.621649
-2.416326,16,211.704577
-4.410757,21,211.808714
-1.209598,10,211.858991
-0.701704,5,211.883885
-1.000673,6,211.913573
-1.744622,14,211.98313
-0.791576,8,212.023157
-2.619337,17,212.107233
-2.157461,14,212.336303
-2.443853,25,212.458982
-0.442276,3,212.474198
-2.778215,16,212.552908
-3.165246,19,212.647097
-3.353245,21,212.751737
-1.496489,12,212.811887
-5.760149,50,213.215407
-1.362776,12,213.276365
-3.829053,50,218.203706
-2.419823,15,218.278221
-2.006486,17,218.547148
-2.579579,15,218.623153
-2.909294,17,218.706784
-2.882205,15,218.780769
-2.603111,15,218.856121
-2.281095,15,218.92986
-2.362533,14,218.998861
-3.009119,16,219.078043
-1.782678,14,219.148189
-1.339369,11,219.34556
-1.791953,12,219.406658
-2.134211,14,219.476289
-0.369258,3,219.491607
-3.237454,18,219.581288
-1.426223,12,219.641135
-0.454239,4,219.660506
-2.567676,15,219.735212
-1.417288,10,219.78535
-2.156861,17,219.871087
-1.609868,12,220.067366
-2.768576,15,220.14414
-0.937901,10,220.192895
-1.924312,13,220.257708
-0.666824,4,220.277765
-2.793926,15,220.350823
-2.136205,14,220.420585
-1.465406,15,220.496375
-3.139021,15,220.570779
-6.206266,50,220.990002
-2.714766,16,221.069803
-2.639731,21,221.174619
-1.401161,9,221.219237
-3.695008,50,226.01737
-2.90146,19,226.265008
-3.440101,50,226.548671
-1.730579,12,226.618588
-0.369424,3,226.636961
-3.528737,45,226.99955
-2.839321,16,227.080732
-3.427905,23,227.194507
-4.322429,50,227.443472
-2.386619,15,227.517672
-1.211947,13,227.583031
-1.145027,8,227.781455
-2.469474,16,227.863037
-0.45099,3,227.87811
-0.389068,3,227.892757
-2.949138,25,228.017814
-0.971873,7,228.052688
-1.544685,14,228.12241
-0.406692,4,228.142215
-2.250699,16,228.22296
-2.408638,15,228.297767
-1.755452,14,228.368353
-1.254752,13,228.560708
-1.16525,8,228.60147
-1.723219,11,228.657179
-1.168309,12,228.716592
-1.705521,12,228.775797
-1.519119,13,228.84019
-1.305058,13,228.905742
-0.897679,5,228.930951
-1.36266,12,233.500473
-2.834405,18,233.592462
-3.151859,16,233.820625
-2.680693,15,233.896969
-0.545876,4,233.917529
-3.51034,50,234.17656
-0.768152,4,234.198875
-0.819844,7,234.238326
-1.181754,12,234.306704
-3.359772,18,234.395995
-2.181297,17,234.638171
-2.377513,15,234.715078
-1.795506,15,234.789291
-0.993263,6,234.819041
-2.538624,14,234.888112
-3.177727,23,235.002986
-4.436932,27,235.137084
-3.120301,23,235.386369
-2.054641,14,235.457653
-1.329054,11,235.51264
-4.018773,21,235.616885
-0.72779,4,235.637309
-2.917425,23,235.751017
-1.829017,12,235.81003
-0.48078,4,235.8304
-2.726161,14,235.899353
-1.21101,10,235.949516
-0.366584,3,235.964276
-1.87566,13,236.163706
-0.524825,4,236.184575
-5.289854,44,236.405286
-4.437434,23,236.521866
-2.939863,21,241.135924
-5.541452,46,241.54707
-0.851737,5,241.572354
-1.813732,14,241.642406
-2.115254,12,241.701949
-2.567543,16,241.782189
-1.247451,12,241.841311
-1.039006,6,241.872252
-0.577992,4,241.892047
-2.406394,14,241.961431
-0.904426,10,242.011356
-1.106089,6,242.041588
-5.326693,40,242.367903
-0.563017,4,242.388267
-0.941799,6,242.417812
-2.112821,18,242.507974
-1.034067,7,242.543776
-1.107874,9,242.588003
-1.525509,11,242.642233
-2.132946,12,242.70314
-0.502929,4,242.724164
-1.772613,12,242.782577
-1.60753,12,242.994237
-4.146377,22,243.103417
-3.131334,18,243.192663
-1.113816,14,243.262549
-3.058839,16,243.342479
-3.47699,18,243.432376
-0.880086,5,243.457728
-0.922645,11,243.514704
-0.430513,4,243.534408
-4.25303,26,243.786746
-2.036554,14,243.856588
-1.993837,13,243.920182
-0.642035,4,243.940078
-0.54504,4,243.960002
-1.055536,6,243.989821
-0.989997,11,244.043976
-1.676558,11,244.099069
-3.063259,23,244.215057
-0.456271,3,244.230876
-1.428713,13,248.672467
-1.275586,9,248.718415
-0.625753,4,248.867829
-1.816873,11,248.923067
-3.009137,16,249.002543
-2.206306,14,249.07123
